Date,Close
7/12/2022 16:00:00,34.06
7/13/2022 16:00:00,36.75
7/14/2022 16:00:00,36.29
7/15/2022 16:00:00,37.74
7/18/2022 16:00:00,38.41
7/19/2022 16:00:00,39.49
7/20/2022 16:00:00,39.6
7/21/2022 16:00:00,39.52
7/22/2022 16:00:00,39.84
7/25/2022 16:00:00,39.24
7/26/2022 16:00:00,39.34
7/27/2022 16:00:00,39.85
7/28/2022 16:00:00,40.89
7/29/2022 16:00:00,41.61
8/1/2022 16:00:00,40.89
8/2/2022 16:00:00,40.98
8/3/2022 16:00:00,41
8/4/2022 16:00:00,41.06
8/5/2022 16:00:00,42.52
8/8/2022 16:00:00,42.94
8/9/2022 16:00:00,42.83
8/10/2022 16:00:00,44.43
8/11/2022 16:00:00,43.94
8/12/2022 16:00:00,44.26
8/15/2022 16:00:00,44.5
8/16/2022 16:00:00,44.4
8/17/2022 16:00:00,43.99
8/18/2022 16:00:00,43.86
8/19/2022 16:00:00,43.99
8/22/2022 16:00:00,43.01
8/23/2022 16:00:00,39.86
8/24/2022 16:00:00,40.79
8/25/2022 16:00:00,41.05
8/26/2022 16:00:00,40.46
8/29/2022 16:00:00,40.04
8/30/2022 16:00:00,39.32
8/31/2022 16:00:00,38.75
9/1/2022 16:00:00,38.62
9/2/2022 16:00:00,38.63
9/6/2022 16:00:00,38.65
9/7/2022 16:00:00,41.2
9/8/2022 16:00:00,41.85
9/9/2022 16:00:00,42.19
9/12/2022 16:00:00,41.41
9/13/2022 16:00:00,41.74
9/14/2022 16:00:00,41.9
9/15/2022 16:00:00,42.14
9/16/2022 16:00:00,41.45
9/19/2022 16:00:00,41.66
9/20/2022 16:00:00,41.68
9/21/2022 16:00:00,41.27
9/22/2022 16:00:00,41.4
9/23/2022 16:00:00,41.58
9/26/2022 16:00:00,41.52
9/27/2022 16:00:00,42.09
9/28/2022 16:00:00,43.25
9/29/2022 16:00:00,42.74
9/30/2022 16:00:00,43.84
10/3/2022 16:00:00,42.54
10/4/2022 16:00:00,52
10/5/2022 16:00:00,51.3
10/6/2022 16:00:00,49.39
10/7/2022 16:00:00,49.18
10/10/2022 16:00:00,50.36
10/11/2022 16:00:00,50.07
10/12/2022 16:00:00,49.94
10/13/2022 16:00:00,50.34
10/14/2022 16:00:00,50.45
10/17/2022 16:00:00,50.74
10/18/2022 16:00:00,51.78
10/19/2022 16:00:00,51.83
10/20/2022 16:00:00,52.44
10/21/2022 16:00:00,49.89
